regime,level,group,students,students_shown,coverage,mean_cross_tau,mean_cross_jaccard_top3,no_gate_cross_tau,lift
cohort_calibrated,0.85,Zambia,40,35,0.875,0.5994557823129252,0.6679999999999999,0.5833333333333334,0.016122448979591808
cohort_calibrated,0.85,ALL,11875,10115,0.8517894736842105,0.6659267282371071,0.7183272367770638,0.6413160558196395,0.024610672417467616
cohort_calibrated,0.8,KU Leuven,1314,1053,0.8013698630136986,0.5924751454601827,0.5994491927825262,0.5697034998271973,0.022771645632985393
cohort_calibrated,0.8,OULAD,6829,5465,0.80026358178357,0.7331207249597004,0.7859908508691673,0.6966705001503481,0.03645022480935223
cohort_calibrated,0.8,Oviedo,1271,1025,0.8064516129032258,0.5978123214630225,0.6544975609756097,0.5742841287560094,0.023528192707013118
cohort_calibrated,0.8,UKZN,2421,1943,0.8025609252375052,0.5858254803013337,0.6482141019042718,0.5601926714482993,0.025632808853034428
cohort_calibrated,0.8,Zambia,40,33,0.825,0.604040404040404,0.6745454545454546,0.5833333333333334,0.020707070707070674
cohort_calibrated,0.8,ALL,11875,9519,0.8016,0.6724793529922006,0.7226872570648177,0.6413160558196395,0.031163297172561166
cohort_calibrated,0.75,KU Leuven,1314,988,0.7519025875190258,0.5974326983258551,0.5989473684210527,0.5697034998271973,0.027729198498657848
cohort_calibrated,0.75,OULAD,6829,5123,0.750183042905257,0.7402080254315274,0.7905446027718134,0.6966705001503481,0.04353752528117927
cohort_calibrated,0.75,Oviedo,1271,960,0.7553107789142408,0.602838404159634,0.6578958333333333,0.5742841287560094,0.02855427540362454
cohort_calibrated,0.75,UKZN,2421,1822,0.7525815778603883,0.5922961965588658,0.6515148188803512,0.5601926714482993,0.032103525110566467
cohort_calibrated,0.75,Zambia,40,31,0.775,0.6092165898617512,0.6780645161290323,0.5833333333333334,0.02588325652841783
cohort_calibrated,0.75,ALL,11875,8924,0.7514947368421052,0.6789694612999636,0.726286418646347,0.6413160558196395,0.03765340548032414
cohort_calibrated,0.7,KU Leuven,1314,922,0.7016742770167428,0.6019969196451123,0.5995444685466377,0.5697034998271973,0.032293419817915
